episode,timestep,raw_reward
1,163,-1022.381350487417
2,311,-1033.9472743763442
3,615,-1022.9464937516469
4,749,-1021.2575167990564
5,1036,-1023.2228873914717
6,1290,-1022.019064416044
7,1500,-1032.225436557795
8,1714,-1036.737380543856
9,1866,-1031.1422154564339
10,2028,-1023.4528255640042
11,2281,-1032.9878068489809
12,2463,-1030.197412740911
13,2610,-1022.8028595574316
14,2890,-1027.9932286088563
15,3083,-1022.072754083446
16,3278,-1031.9166917301034
17,3630,-1033.7106530354574
18,3793,-1028.5088210142524
19,3958,-1029.6912002630763
20,4458,-0.7296091313608605
21,4717,-1030.334663675696
22,4910,-1033.5754743501848
23,5198,-1024.378717233524
24,5459,-1025.8904056191948
25,5584,-1030.7310430874
26,5734,-1034.7690486703145
27,6029,-1030.1844005195799
28,6529,-2.5067660135098735
29,7009,-1032.8763531802842
30,7231,-1027.5380438005175
31,7497,-1022.5232745467746
32,7675,-1023.538622733657
33,7798,-1032.0932759394107
34,8123,-1034.6177301500827
35,8246,-1021.5525330811964
36,8635,-1025.349400316642
37,8864,-1026.7113278385875
38,8950,-1025.013729994386
39,9447,-1026.2119381710907
40,9568,-1035.5146832686278
41,9643,-1024.2587039013288
42,9757,-1034.1260795676903
43,9958,-1036.3155277236265
44,10081,-1021.4834467297981
45,10341,-1031.35491008131
46,10459,-1026.396875068676
47,10761,-1043.8302307772537
48,10913,-1026.442916415212
49,11155,-1029.5207861416359
50,11449,-1027.7695168407927
51,11942,-1028.0630166130877
52,12110,-1022.8482743834464
53,12610,-4.189075892104504
54,13110,-10.18735134078003
55,13533,-1036.913256083206
56,14033,-2.3795871436115283
57,14533,-4.018995065804194
58,15033,-0.7875003904169933
59,15132,-1020.3134453056766
60,15312,-1023.4913825653624
61,15812,-4.263639332693256
62,16312,-5.313161732616066
63,16446,-1032.143432678645
64,16946,-6.210240539180204
65,17446,-0.4604109751557741
66,17697,-1029.205203127145
67,17931,-1026.1005248108934
68,18146,-1024.3948781883898
69,18389,-1031.0071794403682
70,18571,-1032.4991911202296
71,18727,-1034.133984651338
72,19053,-1031.559395719744
73,19553,-4.693394156004926
74,19661,-1031.5634610765853
75,20161,-3.4941920732112286
76,20661,-1.7260350067549197
77,20918,-1030.3556876162781
78,21418,-6.018632817640954
79,21655,-1029.8417089027705
80,21777,-1022.113442100296
81,22141,-1029.655121052264
82,22311,-1031.4661596963851
83,22811,-3.866106069191584
84,23311,-3.504621901467438
85,23811,-3.111367498607807
86,24311,-4.274702300998634
87,24811,-4.009441164468012
88,25048,-1031.393103578773
89,25548,-2.7859598641199703
90,26048,-3.3608176017616445
91,26548,-1.4734930612958326
92,26714,-1031.8638359137435
93,27214,-1.3100044327484677
94,27714,-2.954554416224632
95,27866,-1030.6738133611182
96,28366,-2.7235309242408006
97,28581,-1030.0732125301527
98,29081,-2.1799277217918673
99,29581,-1.2501104456033278
100,30081,-2.6200420796464408
101,30581,-1.556541271577547
102,31081,-1.991742594751986
103,31266,-1028.8060377110753
104,31766,-2.0518940542703232
105,31989,-1029.292112187906
106,32489,-2.2774418224177175
107,32989,-1.327765191051891
108,33195,-1031.292185401426
109,33695,-2.4987005511358507
110,33960,-1030.8066777747968
111,34460,-3.216522896689055
112,34960,-4.739366954406664
113,35460,-4.762090245464802
