episode,timestep,raw_reward
1,93,-1020.1599618729767
2,173,-1021.4407965806547
3,296,-1028.979187246646
4,454,-1022.3565370312514
5,630,-1029.1642941550492
6,827,-1024.4685919115143
7,924,-1021.2242087762629
8,1003,-1025.7497860915466
9,1090,-1028.839633661458
10,1183,-1020.0125695087874
11,1326,-1023.4705610112378
12,1425,-1021.9972557537801
13,1500,-1020.0885647234746
14,1570,-1023.96860128447
15,1739,-1019.9318412852713
16,1861,-1018.8179049273531
17,1983,-1018.4376095779401
18,2058,-1022.7071570322729
19,2131,-1021.8685998242747
20,2206,-1022.1251690643753
21,2260,-1019.214616003626
22,2328,-1021.5706335465187
23,2435,-1024.2544681325378
24,2585,-1036.2724894613111
25,2755,-1021.8840679306871
26,2838,-1021.0951792866547
27,2978,-1021.8069064699405
28,3101,-1035.6470886842562
29,3212,-1022.5037699419863
30,3289,-1020.4282350870226
31,3388,-1020.302360722642
32,3557,-1024.21496251246
33,3701,-1030.9695619228582
34,3921,-1026.2791406105139
35,4097,-1022.0460378547093
36,4247,-1022.6850114601382
37,4358,-1027.7290645056703
38,4467,-1020.6690976506947
39,4613,-1036.5927475837193
40,4882,-1030.7366310469806
41,5040,-1021.7527877370583
42,5125,-1022.2462441952742
43,5221,-1029.3510720484574
44,5378,-1023.4466646793967
45,5475,-1023.2397357297077
46,5573,-1026.4369426833925
47,5677,-1022.2920465583505
48,5909,-1032.4387310194768
49,6052,-1024.172873109261
50,6177,-1019.8675324900236
51,6275,-1023.4760276267557
52,6384,-1020.0451321634355
53,6461,-1023.1630931580806
54,6585,-1018.3597388460068
55,6761,-1032.7524374889913
56,6854,-1018.8203316977587
57,6968,-1032.9668506721944
58,7092,-1020.3980786296518
59,7228,-1021.5360520574367
60,7325,-1020.2739810624739
61,7499,-1019.6597839637434
62,7704,-1020.5008742575735
63,7803,-1023.8527897846486
64,7947,-1021.991932984269
65,8150,-1033.100893280838
66,8269,-1018.8869113858442
67,8353,-1024.037599037193
68,8476,-1025.9342844608507
69,8617,-1035.9480628221183
70,8872,-1036.6768048806846
