episode,timestep,reward
19,1000,-1023.3869
41,2000,-1023.0614
62,3000,-1022.1173
76,4000,-1029.1387
92,5000,-1025.5408
105,6000,-1024.8391
114,7000,-1041.8236
127,8000,-1041.4558
135,9000,-1035.1874
144,10000,-1031.943
151,11000,-1051.5453
160,12000,-1051.1248
167,13000,-1058.5809
176,14000,-1058.5531
182,15000,-1046.9563
188,16000,-1054.9864
191,17000,-728.613
193,18000,-575.3865
196,19000,-729.7004
198,20000,-54.5431
201,21000,-364.664
203,22000,-563.8284
205,23000,-30.7874
208,24000,-375.2613
210,25000,-12.5341
212,26000,-9.7257
215,27000,-735.4853
217,28000,-25.4136
219,29000,-551.3493
222,30000,-386.7867
224,31000,-34.7605
227,32000,-380.3116
229,33000,-12.9077
231,34000,-20.3252
233,35000,-8.2874
235,36000,-1.1807
237,37000,-1.8226
239,38000,-2.8241
241,39000,-552.8601
243,40000,-14.7815
245,41000,-1.7795
248,42000,-338.6106
251,43000,-371.5008
254,44000,-362.6677
256,45000,-6.8472
258,46000,-6.9043
260,47000,-13.7731
262,48000,-5.2505
264,49000,-1.1229
267,50000,-719.2938
269,51000,-4.3407
271,52000,-10.7261
273,53000,-12.932
275,54000,-7.5109
280,55000,-651.842
282,56000,-4.0126
284,57000,-536.0872
289,58000,-643.0899
291,59000,-554.7945
293,60000,-13.9687
296,61000,-362.2964
298,62000,-2.19
300,63000,-3.8827
302,64000,-17.6645
304,65000,-26.9058
306,66000,-548.8852
308,67000,-13.6239
310,68000,-19.6073
312,69000,-2.1377
314,70000,-17.7997
316,71000,-6.4498
318,72000,-9.645
320,73000,-8.9316
322,74000,-4.5504
325,75000,-356.5537
328,76000,-367.6176
330,77000,-39.8226
332,78000,-29.1738
334,79000,-15.9215
336,80000,-18.6082
338,81000,-6.7959
340,82000,-16.9766
342,83000,-1.0777
344,84000,-10.9041
346,85000,-22.3444
348,86000,-17.104
350,87000,-0.4782
352,88000,-11.6121
354,89000,-4.3278
356,90000,-13.8176
358,91000,-20.391
360,92000,-12.0088
362,93000,-28.0452
364,94000,-11.9232
366,95000,-18.2557
368,96000,-14.6507
370,97000,-15.6927
372,98000,-11.856
374,99000,-10.6205
376,100000,-25.1692
378,101000,-13.0894
380,102000,-17.0027
382,103000,-17.1665
384,104000,-8.2688
386,105000,-1.7095
388,106000,-9.9524
390,107000,-8.3865
392,108000,-10.4135
394,109000,-30.0504
396,110000,-26.023
398,111000,-22.2027
400,112000,-21.0324
402,113000,-2.4404
404,114000,-19.3764
406,115000,-3.745
408,116000,-4.0813
410,117000,-19.2293
412,118000,-10.0947
414,119000,-11.0208
416,120000,-4.7645
418,121000,-12.3476
420,122000,-3.7694
422,123000,-16.5933
424,124000,-16.8135
426,125000,-14.5332
428,126000,-3.0157
430,127000,-10.7253
432,128000,-3.6928
434,129000,-28.8055
436,130000,-15.8853
438,131000,-9.7372
440,132000,-7.4379
442,133000,-10.0437
444,134000,-4.8402
446,135000,-13.3109
448,136000,-3.5375
450,137000,-12.6911
452,138000,-11.5775
454,139000,-16.9114
456,140000,-16.1946
458,141000,-20.9488
460,142000,-2.5357
462,143000,-23.9054
464,144000,-8.5972
466,145000,-9.2181
468,146000,-22.8939
470,147000,-7.4451
472,148000,-4.9679
474,149000,-26.7193
476,150000,-7.5552
478,151000,-21.7956
480,152000,-20.7361
482,153000,-18.9602
484,154000,-14.0507
486,155000,-20.1809
488,156000,-12.4883
490,157000,-18.9554
492,158000,-8.8968
494,159000,-23.508
496,160000,-10.1189
498,161000,-4.4827
500,162000,-16.7089
502,163000,-23.9953
504,164000,-13.2726
506,165000,-28.1833
508,166000,-24.5626
510,167000,-18.556
512,168000,-11.3604
514,169000,-10.1972
516,170000,-8.5142
518,171000,-7.9635
520,172000,-9.2282
522,173000,-10.1283
524,174000,-7.1634
526,175000,-20.581
528,176000,-5.6432
530,177000,-29.7976
532,178000,-6.0344
534,179000,-24.6301
536,180000,-24.4589
538,181000,-22.7366
540,182000,-4.4046
542,183000,-4.3214
544,184000,-37.9064
546,185000,-7.8097
548,186000,-17.7484
550,187000,-19.278
552,188000,-13.5384
554,189000,-26.1101
556,190000,-7.8912
558,191000,-8.9632
560,192000,-6.632
562,193000,-30.1467
564,194000,-8.6362
566,195000,-39.5432
568,196000,-10.6906
570,197000,-16.0005
572,198000,-32.4145
574,199000,-9.6335
576,200000,-11.2079
