episode,timestep,reward
16,1000,-1031.2585
29,2000,-1038.1026
37,3000,-1044.2288
45,4000,-1058.6648
52,5000,-1055.8557
59,6000,-1036.9051
66,7000,-1054.2634
74,8000,-1039.6257
81,9000,-1025.8246
86,10000,-1045.4858
92,11000,-1042.3282
94,12000,-1061.5247
97,13000,-394.7653
100,14000,-357.4697
104,15000,-801.5555
106,16000,-17.4621
110,17000,-547.3806
115,18000,-1053.2656
120,19000,-865.5938
124,20000,-1074.9851
127,21000,-697.9208
131,22000,-524.3801
133,23000,-518.4044
135,24000,-14.9858
137,25000,-1062.2895
141,26000,-541.8137
143,27000,-11.7151
146,28000,-1072.1512
150,29000,-552.0348
153,30000,-355.5389
155,31000,-14.8415
158,32000,-712.2754
160,33000,-10.0397
165,34000,-847.1269
167,35000,-543.3928
169,36000,-534.4625
171,37000,-12.8831
173,38000,-7.6851
176,39000,-371.1083
179,40000,-379.1695
181,41000,-6.3501
183,42000,-14.6083
186,43000,-367.8512
188,44000,-9.5161
190,45000,-14.4602
192,46000,-8.8325
194,47000,-546.4576
196,48000,-12.6889
198,49000,-9.8448
200,50000,-13.5914
202,51000,-13.3432
204,52000,-6.0459
206,53000,-4.8712
208,54000,-11.9626
212,55000,-552.8366
214,56000,-10.8541
216,57000,-12.075
218,58000,-4.9576
220,59000,-19.1183
224,60000,-796.6102
226,61000,-555.7448
229,62000,-362.9975
231,63000,-15.6247
233,64000,-6.7524
235,65000,-2.136
237,66000,-5.8038
239,67000,-5.6695
242,68000,-370.6297
244,69000,-5.203
246,70000,-13.1329
248,71000,-9.1696
250,72000,-5.9654
253,73000,-728.7359
256,74000,-354.1597
259,75000,-370.6593
261,76000,-7.0281
263,77000,-4.1763
266,78000,-733.2185
268,79000,-9.7509
271,80000,-341.023
274,81000,-385.9639
276,82000,-23.3894
278,83000,-561.3162
280,84000,-25.2347
282,85000,-19.1201
284,86000,-6.6956
286,87000,-7.0804
288,88000,-21.4164
290,89000,-12.0097
292,90000,-8.0708
294,91000,-22.7334
296,92000,-13.8424
298,93000,-20.5632
300,94000,-44.7527
302,95000,-28.2359
304,96000,-10.7596
306,97000,-11.6267
308,98000,-10.2188
310,99000,-13.6091
312,100000,-16.2977
314,101000,-11.0075
316,102000,-14.9321
318,103000,-14.0765
320,104000,-19.5642
322,105000,-9.8753
324,106000,-12.9173
326,107000,-11.2658
328,108000,-20.4287
330,109000,-9.1773
332,110000,-14.3511
334,111000,-10.1926
336,112000,-29.8095
338,113000,-10.7115
340,114000,-11.559
342,115000,-10.4348
344,116000,-7.1867
346,117000,-22.3538
348,118000,-10.4887
350,119000,-23.8819
352,120000,-9.0727
354,121000,-18.206
356,122000,-14.5931
358,123000,-4.3036
360,124000,-26.4434
362,125000,-15.3616
364,126000,-7.7881
366,127000,-16.0896
368,128000,-10.2495
370,129000,-20.3285
372,130000,-11.9236
374,131000,-13.5092
376,132000,-5.0099
378,133000,-26.2988
380,134000,-8.8176
382,135000,-16.1494
384,136000,-24.5615
386,137000,-26.3992
388,138000,-13.6426
390,139000,-9.7959
392,140000,-5.4719
394,141000,-20.7257
396,142000,-20.0576
398,143000,-4.2936
400,144000,-3.6474
402,145000,-20.0102
404,146000,-21.4881
406,147000,-18.5295
408,148000,-3.8961
410,149000,-6.5306
412,150000,-4.0014
414,151000,-2.3598
416,152000,-2.3778
418,153000,-1.7358
421,154000,-367.8692
423,155000,-551.3423
425,156000,-8.7378
428,157000,-369.5271
430,158000,-14.2744
432,159000,-9.2105
434,160000,-7.5598
436,161000,-7.6481
438,162000,-6.5109
440,163000,-11.9185
443,164000,-379.2804
445,165000,-2.635
447,166000,-15.238
450,167000,-742.8698
453,168000,-364.6333
455,169000,-20.0117
457,170000,-8.8436
459,171000,-9.8871
461,172000,-21.4831
463,173000,-4.9763
465,174000,-11.7108
467,175000,-5.4346
469,176000,-17.5635
471,177000,-6.094
473,178000,-29.4342
475,179000,-559.5722
477,180000,-17.7846
479,181000,-43.1296
481,182000,-3.6728
483,183000,-2.6852
485,184000,-3.7049
487,185000,-6.8613
489,186000,-39.5658
491,187000,-5.1931
493,188000,-25.7352
495,189000,-6.5904
497,190000,-5.087
499,191000,-4.1737
501,192000,-5.043
503,193000,-5.572
505,194000,-11.0299
507,195000,-32.8082
509,196000,-2.1015
511,197000,-4.0192
513,198000,-10.3998
515,199000,-15.4656
517,200000,-10.4356
