episode,timestep,reward
13,1000,-1003.2373
27,2000,-1003.6862
43,3000,-1003.3608
54,4000,-1003.7459
67,5000,-1004.0077
78,6000,-1003.5508
86,7000,-1003.8545
98,8000,-1003.6475
106,9000,-1004.5034
112,10000,-837.7224
114,11000,-503.6588
118,12000,-502.962
123,13000,-803.7885
128,14000,-803.476
130,15000,-0.2982
134,16000,-755.5912
136,17000,-0.773
139,18000,-671.8158
143,19000,-755.1229
150,20000,-863.6271
153,21000,-672.8049
158,22000,-804.0565
161,23000,-335.9839
165,24000,-756.9717
167,25000,-506.3179
171,26000,-504.3724
173,27000,-1.3796
175,28000,-2.281
179,29000,-755.3033
183,30000,-758.2221
186,31000,-674.1065
189,32000,-335.3973
191,33000,-504.6336
193,34000,-506.0815
196,35000,-337.9063
198,36000,-2.3025
200,37000,-504.6142
202,38000,-0.2317
204,39000,-1.3091
206,40000,-1.088
208,41000,-2.4612
210,42000,-1.7447
212,43000,-1.4499
215,44000,-336.5869
217,45000,-0.5075
219,46000,-0.8325
221,47000,-1.0053
224,48000,-337.3884
227,49000,-336.7718
229,50000,-0.6154
231,51000,-503.4245
234,52000,-335.9374
237,53000,-336.7321
239,54000,-0.4351
241,55000,-1.851
243,56000,-502.9097
245,57000,-0.5249
248,58000,-335.714
251,59000,-672.4299
254,60000,-336.7599
256,61000,-504.9771
258,62000,-2.0184
260,63000,-2.0311
262,64000,-2.4198
264,65000,-2.124
266,66000,-1.7325
270,67000,-505.4101
272,68000,-504.6228
274,69000,-0.3809
277,70000,-337.4619
279,71000,-1.5893
282,72000,-337.0141
284,73000,-3.1073
287,74000,-673.4096
289,75000,-3.1799
291,76000,-1.0822
293,77000,-2.0082
295,78000,-1.1758
297,79000,-1.2866
299,80000,-1.7947
301,81000,-506.7435
303,82000,-1.3855
305,83000,-2.2423
307,84000,-1.726
309,85000,-2.4325
311,86000,-2.2348
313,87000,-0.6537
315,88000,-0.288
317,89000,-0.1859
319,90000,-0.8982
321,91000,-3.8575
324,92000,-337.519
326,93000,-3.0765
329,94000,-338.1968
331,95000,-503.1163
334,96000,-338.0381
337,97000,-336.1487
339,98000,-508.1643
342,99000,-337.8602
344,100000,-1.5867
346,101000,-1.1091
349,102000,-674.1399
351,103000,-0.2307
353,104000,-0.5384
355,105000,-2.1831
357,106000,-1.4769
359,107000,-0.4422
361,108000,-506.5672
364,109000,-337.8232
366,110000,-1.6477
368,111000,-0.5933
370,112000,-1.075
372,113000,-1.212
374,114000,-1.0568
376,115000,-2.0043
378,116000,-0.5729
380,117000,-2.917
383,118000,-336.4586
385,119000,-504.7481
388,120000,-337.5621
390,121000,-1.6991
392,122000,-3.3037
394,123000,-0.7125
396,124000,-0.8674
398,125000,-1.0748
400,126000,-0.6565
402,127000,-1.7618
404,128000,-505.881
407,129000,-337.1388
410,130000,-338.0289
412,131000,-506.1954
414,132000,-1.0758
416,133000,-1.6768
418,134000,-0.8475
420,135000,-0.2904
423,136000,-337.1819
425,137000,-0.1516
427,138000,-1.5546
429,139000,-0.6796
431,140000,-1.2682
434,141000,-338.5789
436,142000,-1.2587
438,143000,-1.037
440,144000,-506.0876
442,145000,-0.9929
445,146000,-339.4396
447,147000,-0.7934
449,148000,-4.3476
451,149000,-1.7712
453,150000,-1.8371
455,151000,-1.5617
457,152000,-0.6686
459,153000,-2.6347
461,154000,-0.2241
463,155000,-1.9783
465,156000,-3.4821
467,157000,-0.5148
469,158000,-2.3168
471,159000,-2.2671
473,160000,-1.0366
475,161000,-3.906
477,162000,-0.9477
479,163000,-1.1057
481,164000,-0.6508
483,165000,-0.5039
485,166000,-2.6967
487,167000,-0.2759
489,168000,-0.1312
492,169000,-673.8795
494,170000,-0.8949
496,171000,-504.7651
498,172000,-1.8254
500,173000,-1.9575
503,174000,-336.4549
505,175000,-0.9962
507,176000,-3.7973
509,177000,-1.002
511,178000,-2.2427
513,179000,-3.2151
515,180000,-0.7867
517,181000,-1.3165
519,182000,-0.218
521,183000,-0.1828
523,184000,-1.7375
525,185000,-2.6619
527,186000,-2.509
529,187000,-0.7676
531,188000,-0.5783
533,189000,-2.3604
535,190000,-0.4122
538,191000,-339.0208
540,192000,-507.1183
542,193000,-1.5603
544,194000,-1.6629
546,195000,-2.2334
549,196000,-337.4023
552,197000,-337.2116
554,198000,-505.8539
556,199000,-1.7478
558,200000,-0.6296
