episode,timestep,reward
14,1000,-1003.6298
28,2000,-1003.2675
46,3000,-1003.3007
63,4000,-1002.9073
77,5000,-1003.38
91,6000,-1003.4379
108,7000,-1003.2277
124,8000,-1003.5136
135,9000,-1003.5636
148,10000,-1003.1082
155,11000,-1003.7514
168,12000,-1003.5491
181,13000,-1003.8323
189,14000,-1003.8732
199,15000,-903.6453
206,16000,-860.7422
216,17000,-1003.5561
224,18000,-1004.8088
227,19000,-335.6975
232,20000,-804.6343
234,21000,-6.2919
238,22000,-1007.3417
242,23000,-504.2781
245,24000,-1008.0697
250,25000,-806.1939
253,26000,-338.9101
255,27000,-2.5127
257,28000,-503.0252
260,29000,-336.875
263,30000,-338.4141
265,31000,-1.5223
268,32000,-1009.9143
271,33000,-338.3768
273,34000,-505.4172
276,35000,-1008.603
280,36000,-757.8228
284,37000,-506.2652
286,38000,-506.8588
288,39000,-2.3611
290,40000,-0.8959
293,41000,-338.9367
295,42000,-1.6285
297,43000,-1.4555
300,44000,-337.2681
302,45000,-0.8597
304,46000,-1.9327
306,47000,-506.1554
308,48000,-2.0975
311,49000,-338.4082
313,50000,-506.1075
315,51000,-4.5193
318,52000,-338.8409
320,53000,-3.0591
322,54000,-1.4373
324,55000,-508.2878
326,56000,-1.0526
328,57000,-1.2494
330,58000,-1.7942
332,59000,-0.3508
334,60000,-1.2109
337,61000,-335.7988
339,62000,-1.2709
341,63000,-0.899
343,64000,-0.6318
347,65000,-503.6547
350,66000,-671.7735
356,67000,-840.1252
358,68000,-0.7957
360,69000,-504.5139
362,70000,-1.6686
364,71000,-1.8993
366,72000,-3.3637
369,73000,-336.5951
371,74000,-4.2508
374,75000,-338.9144
376,76000,-1.385
378,77000,-0.6474
380,78000,-505.7652
383,79000,-337.6691
385,80000,-1011.8066
387,81000,-2.2334
389,82000,-1.4787
391,83000,-2.3069
393,84000,-2.5233
395,85000,-0.7846
398,86000,-336.9975
400,87000,-0.5549
402,88000,-1.2326
404,89000,-1.437
408,90000,-504.3392
410,91000,-504.7799
413,92000,-335.8547
416,93000,-335.7919
418,94000,-503.4987
422,95000,-754.805
428,96000,-670.9908
430,97000,-503.8273
435,98000,-805.977
437,99000,-506.1162
439,100000,-1.3924
442,101000,-336.2192
444,102000,-504.0441
446,103000,-0.9983
448,104000,-1.2792
451,105000,-335.904
454,106000,-336.4978
456,107000,-505.05
458,108000,-0.6057
461,109000,-337.1705
464,110000,-674.4279
467,111000,-673.4008
469,112000,-0.2612
471,113000,-1.3702
474,114000,-337.707
477,115000,-337.7651
480,116000,-673.3773
482,117000,-2.4023
484,118000,-1.4116
486,119000,-2.0034
488,120000,-1.6013
490,121000,-1.9941
493,122000,-337.6251
495,123000,-2.198
497,124000,-0.6472
499,125000,-1.7813
501,126000,-1.2357
503,127000,-0.5864
506,128000,-675.1887
508,129000,-1.8941
510,130000,-1.4447
512,131000,-2.3704
514,132000,-1.7421
516,133000,-1.9269
518,134000,-0.5943
520,135000,-1.7256
522,136000,-0.9082
524,137000,-1.6277
526,138000,-1.2012
528,139000,-1.6044
530,140000,-0.2065
533,141000,-337.938
535,142000,-0.743
537,143000,-0.999
539,144000,-0.61
541,145000,-505.2382
543,146000,-0.6442
545,147000,-2.8822
547,148000,-2.9512
549,149000,-0.5206
551,150000,-0.7411
553,151000,-0.6178
556,152000,-336.242
559,153000,-337.7722
561,154000,-0.5642
563,155000,-2.0663
565,156000,-0.3616
567,157000,-0.7406
569,158000,-0.7844
571,159000,-1.5551
573,160000,-1.4108
575,161000,-505.8286
577,162000,-1.6925
579,163000,-2.299
581,164000,-0.1277
583,165000,-1.4953
587,166000,-757.9207
589,167000,-1.4375
591,168000,-0.9832
593,169000,-4.42
595,170000,-3.3411
597,171000,-2.157
599,172000,-1.4962
601,173000,-0.5942
603,174000,-1.0995
605,175000,-0.9785
607,176000,-0.493
609,177000,-505.8409
611,178000,-2.8077
613,179000,-505.8479
615,180000,-0.6344
617,181000,-1.5923
619,182000,-1.0175
621,183000,-1.5569
623,184000,-2.1083
625,185000,-0.6265
628,186000,-336.7309
630,187000,-1.4845
632,188000,-1.6334
634,189000,-1.0067
636,190000,-0.9825
638,191000,-2.4363
640,192000,-0.745
642,193000,-0.4805
644,194000,-4.3522
646,195000,-0.8655
648,196000,-1.0093
650,197000,-1.5033
652,198000,-1.7049
654,199000,-1.2492
656,200000,-1.6874
